0,0,0|140.556,199.139,100
122.986,99.5697,37.5|140.556,124.462,50
122.986,99.5697,37.5|131.771,112.016,43.75
122.986,99.5697,37.5|127.379,105.793,40.625
122.986,105.793,37.5|127.379,112.016,40.625
131.771,99.5697,37.5|140.556,112.016,43.75
131.771,99.5697,37.5|136.164,105.793,40.625
131.771,105.793,37.5|136.164,112.016,40.625
122.986,112.016,37.5|131.771,124.462,43.75
122.986,112.016,37.5|127.379,118.239,40.625
122.986,118.239,37.5|127.379,124.462,40.625
131.771,112.016,37.5|140.556,124.462,43.75
131.771,112.016,37.5|136.164,118.239,40.625
131.771,118.239,37.5|136.164,124.462,40.625
122.986,99.5697,43.75|131.771,112.016,50
122.986,99.5697,43.75|127.379,105.793,46.875
122.986,105.793,43.75|127.379,112.016,46.875
131.771,99.5697,43.75|140.556,112.016,50
131.771,99.5697,43.75|136.164,105.793,46.875
131.771,105.793,43.75|136.164,112.016,46.875
122.986,112.016,43.75|131.771,124.462,50
122.986,112.016,43.75|127.379,118.239,46.875
122.986,118.239,43.75|127.379,124.462,46.875
131.771,112.016,43.75|140.556,124.462,50
131.771,112.016,43.75|136.164,118.239,46.875
131.771,118.239,43.75|136.164,124.462,46.875
105.417,124.462,37.5|122.986,149.355,50
105.417,124.462,37.5|114.202,136.908,43.75
105.417,124.462,37.5|109.809,130.685,40.625
105.417,130.685,37.5|109.809,136.908,40.625
114.202,124.462,37.5|122.986,136.908,43.75
114.202,124.462,37.5|118.594,130.685,40.625
114.202,130.685,37.5|118.594,136.908,40.625
105.417,136.908,37.5|114.202,149.355,43.75
105.417,136.908,37.5|109.809,143.131,40.625
105.417,143.131,37.5|109.809,149.355,40.625
114.202,136.908,37.5|122.986,149.355,43.75
114.202,136.908,37.5|118.594,143.131,40.625
114.202,143.131,37.5|118.594,149.355,40.625
105.417,124.462,43.75|114.202,136.908,50
105.417,124.462,43.75|109.809,130.685,46.875
105.417,130.685,43.75|109.809,136.908,46.875
114.202,124.462,43.75|122.986,136.908,50
114.202,124.462,43.75|118.594,130.685,46.875
114.202,130.685,43.75|118.594,136.908,46.875
105.417,136.908,43.75|114.202,149.355,50
105.417,136.908,43.75|109.809,143.131,46.875
105.417,143.131,43.75|109.809,149.355,46.875
114.202,136.908,43.75|122.986,149.355,50
114.202,136.908,43.75|118.594,143.131,46.875
114.202,143.131,43.75|118.594,149.355,46.875
122.986,124.462,37.5|140.556,149.355,50
122.986,124.462,37.5|131.771,136.908,43.75
122.986,124.462,37.5|127.379,130.685,40.625
122.986,130.685,37.5|127.379,136.908,40.625
131.771,124.462,37.5|140.556,136.908,43.75
131.771,124.462,37.5|136.164,130.685,40.625
131.771,130.685,37.5|136.164,136.908,40.625
122.986,136.908,37.5|131.771,149.355,43.75
122.986,136.908,37.5|127.379,143.131,40.625
122.986,143.131,37.5|127.379,149.355,40.625
131.771,136.908,37.5|140.556,149.355,43.75
131.771,136.908,37.5|136.164,143.131,40.625
131.771,143.131,37.5|136.164,149.355,40.625
122.986,124.462,43.75|131.771,136.908,50
122.986,124.462,43.75|127.379,130.685,46.875
122.986,130.685,43.75|127.379,136.908,46.875
131.771,124.462,43.75|140.556,136.908,50
131.771,124.462,43.75|136.164,130.685,46.875
131.771,130.685,43.75|136.164,136.908,46.875
122.986,136.908,43.75|131.771,149.355,50
122.986,136.908,43.75|127.379,143.131,46.875
122.986,143.131,43.75|127.379,149.355,46.875
131.771,136.908,43.75|140.556,149.355,50
131.771,136.908,43.75|136.164,143.131,46.875
131.771,143.131,43.75|136.164,149.355,46.875
70.278,149.355,25|105.417,199.139,50
70.278,149.355,25|87.8475,174.247,37.5
70.278,149.355,25|79.0627,161.801,31.25
70.278,149.355,25|74.6703,155.578,28.125
70.278,155.578,25|74.6703,161.801,28.125
79.0627,149.355,25|87.8475,161.801,31.25
79.0627,149.355,25|83.4551,155.578,28.125
79.0627,155.578,25|83.4551,161.801,28.125
70.278,161.801,25|79.0627,174.247,31.25
70.278,161.801,25|74.6703,168.024,28.125
70.278,168.024,25|74.6703,174.247,28.125
79.0627,161.801,25|87.8475,174.247,31.25
79.0627,161.801,25|83.4551,168.024,28.125
79.0627,168.024,25|83.4551,174.247,28.125
70.278,149.355,31.25|79.0627,161.801,37.5
70.278,149.355,31.25|74.6703,155.578,34.375
70.278,155.578,31.25|74.6703,161.801,34.375
79.0627,149.355,31.25|87.8475,161.801,37.5
79.0627,149.355,31.25|83.4551,155.578,34.375
79.0627,155.578,31.25|83.4551,161.801,34.375
70.278,161.801,31.25|79.0627,174.247,37.5
70.278,161.801,31.25|74.6703,168.024,34.375
70.278,168.024,31.25|74.6703,174.247,34.375
79.0627,161.801,31.25|87.8475,174.247,37.5
79.0627,161.801,31.25|83.4551,168.024,34.375
79.0627,168.024,31.25|83.4551,174.247,34.375
87.8475,149.355,25|105.417,174.247,37.5
87.8475,149.355,25|96.6322,161.801,31.25
87.8475,149.355,25|92.2398,155.578,28.125
87.8475,155.578,25|92.2398,161.801,28.125
96.6322,149.355,25|105.417,161.801,31.25
96.6322,149.355,25|101.025,155.578,28.125
96.6322,155.578,25|101.025,161.801,28.125
87.8475,161.801,25|96.6322,174.247,31.25
87.8475,161.801,25|92.2398,168.024,28.125
87.8475,168.024,25|92.2398,174.247,28.125
96.6322,161.801,25|105.417,174.247,31.25
96.6322,161.801,25|101.025,168.024,28.125
96.6322,168.024,25|101.025,174.247,28.125
87.8475,149.355,31.25|96.6322,161.801,37.5
87.8475,149.355,31.25|92.2398,155.578,34.375
87.8475,155.578,31.25|92.2398,161.801,34.375
96.6322,149.355,31.25|105.417,161.801,37.5
96.6322,149.355,31.25|101.025,155.578,34.375
96.6322,155.578,31.25|101.025,161.801,34.375
87.8475,161.801,31.25|96.6322,174.247,37.5
87.8475,161.801,31.25|92.2398,168.024,34.375
87.8475,168.024,31.25|92.2398,174.247,34.375
96.6322,161.801,31.25|105.417,174.247,37.5
96.6322,161.801,31.25|101.025,168.024,34.375
96.6322,168.024,31.25|101.025,174.247,34.375
70.278,174.247,25|87.8475,199.139,37.5
70.278,174.247,25|79.0627,186.693,31.25
70.278,174.247,25|74.6703,180.47,28.125
70.278,180.47,25|74.6703,186.693,28.125
79.0627,174.247,25|87.8475,186.693,31.25
79.0627,174.247,25|83.4551,180.47,28.125
79.0627,180.47,25|83.4551,186.693,28.125
70.278,186.693,25|79.0627,199.139,31.25
70.278,186.693,25|74.6703,192.916,28.125
70.278,192.916,25|74.6703,199.139,28.125
79.0627,186.693,25|87.8475,199.139,31.25
79.0627,186.693,25|83.4551,192.916,28.125
79.0627,192.916,25|83.4551,199.139,28.125
70.278,174.247,31.25|79.0627,186.693,37.5
70.278,174.247,31.25|74.6703,180.47,34.375
70.278,180.47,31.25|74.6703,186.693,34.375
79.0627,174.247,31.25|87.8475,186.693,37.5
79.0627,174.247,31.25|83.4551,180.47,34.375
79.0627,180.47,31.25|83.4551,186.693,34.375
70.278,186.693,31.25|79.0627,199.139,37.5
70.278,186.693,31.25|74.6703,192.916,34.375
70.278,192.916,31.25|74.6703,199.139,34.375
79.0627,186.693,31.25|87.8475,199.139,37.5
79.0627,186.693,31.25|83.4551,192.916,34.375
79.0627,192.916,31.25|83.4551,199.139,34.375
87.8475,174.247,25|105.417,199.139,37.5
87.8475,174.247,25|96.6322,186.693,31.25
87.8475,174.247,25|92.2398,180.47,28.125
87.8475,180.47,25|92.2398,186.693,28.125
96.6322,174.247,25|105.417,186.693,31.25
96.6322,174.247,25|101.025,180.47,28.125
96.6322,180.47,25|101.025,186.693,28.125
87.8475,186.693,25|96.6322,199.139,31.25
87.8475,186.693,25|92.2398,192.916,28.125
87.8475,192.916,25|92.2398,199.139,28.125
96.6322,186.693,25|105.417,199.139,31.25
96.6322,186.693,25|101.025,192.916,28.125
96.6322,192.916,25|101.025,199.139,28.125
87.8475,174.247,31.25|96.6322,186.693,37.5
87.8475,174.247,31.25|92.2398,180.47,34.375
87.8475,180.47,31.25|92.2398,186.693,34.375
96.6322,174.247,31.25|105.417,186.693,37.5
96.6322,174.247,31.25|101.025,180.47,34.375
96.6322,180.47,31.25|101.025,186.693,34.375
87.8475,186.693,31.25|96.6322,199.139,37.5
87.8475,186.693,31.25|92.2398,192.916,34.375
87.8475,192.916,31.25|92.2398,199.139,34.375
96.6322,186.693,31.25|105.417,199.139,37.5
96.6322,186.693,31.25|101.025,192.916,34.375
96.6322,192.916,31.25|101.025,199.139,34.375
70.278,149.355,37.5|87.8475,174.247,50
70.278,149.355,37.5|79.0627,161.801,43.75
70.278,149.355,37.5|74.6703,155.578,40.625
70.278,155.578,37.5|74.6703,161.801,40.625
79.0627,149.355,37.5|87.8475,161.801,43.75
79.0627,149.355,37.5|83.4551,155.578,40.625
79.0627,155.578,37.5|83.4551,161.801,40.625
70.278,161.801,37.5|79.0627,174.247,43.75
70.278,161.801,37.5|74.6703,168.024,40.625
70.278,168.024,37.5|74.6703,174.247,40.625
79.0627,161.801,37.5|87.8475,174.247,43.75
79.0627,161.801,37.5|83.4551,168.024,40.625
79.0627,168.024,37.5|83.4551,174.247,40.625
70.278,149.355,43.75|79.0627,161.801,50
70.278,149.355,43.75|74.6703,155.578,46.875
70.278,155.578,43.75|74.6703,161.801,46.875
79.0627,149.355,43.75|87.8475,161.801,50
79.0627,149.355,43.75|83.4551,155.578,46.875
79.0627,155.578,43.75|83.4551,161.801,46.875
70.278,161.801,43.75|79.0627,174.247,50
70.278,161.801,43.75|74.6703,168.024,46.875
70.278,168.024,43.75|74.6703,174.247,46.875
79.0627,161.801,43.75|87.8475,174.247,50
79.0627,161.801,43.75|83.4551,168.024,46.875
79.0627,168.024,43.75|83.4551,174.247,46.875
87.8475,149.355,37.5|105.417,174.247,50
87.8475,149.355,37.5|96.6322,161.801,43.75
87.8475,149.355,37.5|92.2398,155.578,40.625
87.8475,155.578,37.5|92.2398,161.801,40.625
96.6322,149.355,37.5|105.417,161.801,43.75
96.6322,149.355,37.5|101.025,155.578,40.625
96.6322,155.578,37.5|101.025,161.801,40.625
87.8475,161.801,37.5|96.6322,174.247,43.75
87.8475,161.801,37.5|92.2398,168.024,40.625
87.8475,168.024,37.5|92.2398,174.247,40.625
96.6322,161.801,37.5|105.417,174.247,43.75
96.6322,161.801,37.5|101.025,168.024,40.625
96.6322,168.024,37.5|101.025,174.247,40.625
87.8475,149.355,43.75|96.6322,161.801,50
87.8475,149.355,43.75|92.2398,155.578,46.875
87.8475,155.578,43.75|92.2398,161.801,46.875
96.6322,149.355,43.75|105.417,161.801,50
96.6322,149.355,43.75|101.025,155.578,46.875
96.6322,155.578,43.75|101.025,161.801,46.875
87.8475,161.801,43.75|96.6322,174.247,50
87.8475,161.801,43.75|92.2398,168.024,46.875
87.8475,168.024,43.75|92.2398,174.247,46.875
96.6322,161.801,43.75|105.417,174.247,50
96.6322,161.801,43.75|101.025,168.024,46.875
96.6322,168.024,43.75|101.025,174.247,46.875
70.278,174.247,37.5|87.8475,199.139,50
70.278,174.247,37.5|79.0627,186.693,43.75
70.278,174.247,37.5|74.6703,180.47,40.625
70.278,180.47,37.5|74.6703,186.693,40.625
79.0627,174.247,37.5|87.8475,186.693,43.75
79.0627,174.247,37.5|83.4551,180.47,40.625
79.0627,180.47,37.5|83.4551,186.693,40.625
70.278,186.693,37.5|79.0627,199.139,43.75
70.278,186.693,37.5|74.6703,192.916,40.625
70.278,192.916,37.5|74.6703,199.139,40.625
79.0627,186.693,37.5|87.8475,199.139,43.75
79.0627,186.693,37.5|83.4551,192.916,40.625
79.0627,192.916,37.5|83.4551,199.139,40.625
70.278,174.247,43.75|79.0627,186.693,50
70.278,174.247,43.75|74.6703,180.47,46.875
70.278,180.47,43.75|74.6703,186.693,46.875
79.0627,174.247,43.75|87.8475,186.693,50
79.0627,174.247,43.75|83.4551,180.47,46.875
79.0627,180.47,43.75|83.4551,186.693,46.875
70.278,186.693,43.75|79.0627,199.139,50
70.278,186.693,43.75|74.6703,192.916,46.875
70.278,192.916,43.75|74.6703,199.139,46.875
79.0627,186.693,43.75|87.8475,199.139,50
79.0627,186.693,43.75|83.4551,192.916,46.875
79.0627,192.916,43.75|83.4551,199.139,46.875
87.8475,174.247,37.5|105.417,199.139,50
87.8475,174.247,37.5|96.6322,186.693,43.75
87.8475,174.247,37.5|92.2398,180.47,40.625
87.8475,180.47,37.5|92.2398,186.693,40.625
96.6322,174.247,37.5|105.417,186.693,43.75
96.6322,174.247,37.5|101.025,180.47,40.625
96.6322,180.47,37.5|101.025,186.693,40.625
87.8475,186.693,37.5|96.6322,199.139,43.75
87.8475,186.693,37.5|92.2398,192.916,40.625
87.8475,192.916,37.5|92.2398,199.139,40.625
96.6322,186.693,37.5|105.417,199.139,43.75
96.6322,186.693,37.5|101.025,192.916,40.625
96.6322,192.916,37.5|101.025,199.139,40.625
87.8475,174.247,43.75|96.6322,186.693,50
87.8475,174.247,43.75|92.2398,180.47,46.875
87.8475,180.47,43.75|92.2398,186.693,46.875
96.6322,174.247,43.75|105.417,186.693,50
96.6322,174.247,43.75|101.025,180.47,46.875
96.6322,180.47,43.75|101.025,186.693,46.875
87.8475,186.693,43.75|96.6322,199.139,50
87.8475,186.693,43.75|92.2398,192.916,46.875
87.8475,192.916,43.75|92.2398,199.139,46.875
96.6322,186.693,43.75|105.417,199.139,50
96.6322,186.693,43.75|101.025,192.916,46.875
96.6322,192.916,43.75|101.025,199.139,46.875
105.417,149.355,25|140.556,199.139,50
105.417,149.355,25|122.986,174.247,37.5
105.417,149.355,25|114.202,161.801,31.25
105.417,149.355,25|109.809,155.578,28.125
105.417,155.578,25|109.809,161.801,28.125
114.202,149.355,25|122.986,161.801,31.25
114.202,149.355,25|118.594,155.578,28.125
114.202,155.578,25|118.594,161.801,28.125
105.417,161.801,25|114.202,174.247,31.25
105.417,161.801,25|109.809,168.024,28.125
105.417,168.024,25|109.809,174.247,28.125
114.202,161.801,25|122.986,174.247,31.25
114.202,161.801,25|118.594,168.024,28.125
114.202,168.024,25|118.594,174.247,28.125
105.417,149.355,31.25|114.202,161.801,37.5
105.417,149.355,31.25|109.809,155.578,34.375
105.417,155.578,31.25|109.809,161.801,34.375
114.202,149.355,31.25|122.986,161.801,37.5
114.202,149.355,31.25|118.594,155.578,34.375
114.202,155.578,31.25|118.594,161.801,34.375
105.417,161.801,31.25|114.202,174.247,37.5
105.417,161.801,31.25|109.809,168.024,34.375
105.417,168.024,31.25|109.809,174.247,34.375
114.202,161.801,31.25|122.986,174.247,37.5
114.202,161.801,31.25|118.594,168.024,34.375
114.202,168.024,31.25|118.594,174.247,34.375
122.986,149.355,25|140.556,174.247,37.5
122.986,149.355,25|131.771,161.801,31.25
122.986,149.355,25|127.379,155.578,28.125
122.986,155.578,25|127.379,161.801,28.125
131.771,149.355,25|140.556,161.801,31.25
131.771,149.355,25|136.164,155.578,28.125
131.771,155.578,25|136.164,161.801,28.125
122.986,161.801,25|131.771,174.247,31.25
122.986,161.801,25|127.379,168.024,28.125
122.986,168.024,25|127.379,174.247,28.125
131.771,161.801,25|140.556,174.247,31.25
131.771,161.801,25|136.164,168.024,28.125
131.771,168.024,25|136.164,174.247,28.125
122.986,149.355,31.25|131.771,161.801,37.5
122.986,149.355,31.25|127.379,155.578,34.375
122.986,155.578,31.25|127.379,161.801,34.375
131.771,149.355,31.25|140.556,161.801,37.5
131.771,149.355,31.25|136.164,155.578,34.375
131.771,155.578,31.25|136.164,161.801,34.375
122.986,161.801,31.25|131.771,174.247,37.5
122.986,161.801,31.25|127.379,168.024,34.375
122.986,168.024,31.25|127.379,174.247,34.375
131.771,161.801,31.25|140.556,174.247,37.5
131.771,161.801,31.25|136.164,168.024,34.375
131.771,168.024,31.25|136.164,174.247,34.375
105.417,174.247,25|122.986,199.139,37.5
105.417,174.247,25|114.202,186.693,31.25
105.417,174.247,25|109.809,180.47,28.125
105.417,180.47,25|109.809,186.693,28.125
114.202,174.247,25|122.986,186.693,31.25
114.202,174.247,25|118.594,180.47,28.125
114.202,180.47,25|118.594,186.693,28.125
105.417,186.693,25|114.202,199.139,31.25
105.417,186.693,25|109.809,192.916,28.125
105.417,192.916,25|109.809,199.139,28.125
114.202,186.693,25|122.986,199.139,31.25
114.202,186.693,25|118.594,192.916,28.125
114.202,192.916,25|118.594,199.139,28.125
105.417,174.247,31.25|114.202,186.693,37.5
105.417,174.247,31.25|109.809,180.47,34.375
105.417,180.47,31.25|109.809,186.693,34.375
114.202,174.247,31.25|122.986,186.693,37.5
114.202,174.247,31.25|118.594,180.47,34.375
114.202,180.47,31.25|118.594,186.693,34.375
105.417,186.693,31.25|114.202,199.139,37.5
105.417,186.693,31.25|109.809,192.916,34.375
105.417,192.916,31.25|109.809,199.139,34.375
114.202,186.693,31.25|122.986,199.139,37.5
114.202,186.693,31.25|118.594,192.916,34.375
114.202,192.916,31.25|118.594,199.139,34.375
122.986,174.247,25|140.556,199.139,37.5
122.986,174.247,25|131.771,186.693,31.25
122.986,174.247,25|127.379,180.47,28.125
122.986,180.47,25|127.379,186.693,28.125
131.771,174.247,25|140.556,186.693,31.25
131.771,174.247,25|136.164,180.47,28.125
131.771,180.47,25|136.164,186.693,28.125
122.986,186.693,25|131.771,199.139,31.25
122.986,186.693,25|127.379,192.916,28.125
122.986,192.916,25|127.379,199.139,28.125
131.771,186.693,25|140.556,199.139,31.25
131.771,186.693,25|136.164,192.916,28.125
131.771,192.916,25|136.164,199.139,28.125
122.986,174.247,31.25|131.771,186.693,37.5
122.986,174.247,31.25|127.379,180.47,34.375
122.986,180.47,31.25|127.379,186.693,34.375
131.771,174.247,31.25|140.556,186.693,37.5
131.771,174.247,31.25|136.164,180.47,34.375
131.771,180.47,31.25|136.164,186.693,34.375
122.986,186.693,31.25|131.771,199.139,37.5
122.986,186.693,31.25|127.379,192.916,34.375
122.986,192.916,31.25|127.379,199.139,34.375
131.771,186.693,31.25|140.556,199.139,37.5
131.771,186.693,31.25|136.164,192.916,34.375
131.771,192.916,31.25|136.164,199.139,34.375
105.417,149.355,37.5|122.986,174.247,50
105.417,149.355,37.5|114.202,161.801,43.75
105.417,149.355,37.5|109.809,155.578,40.625
105.417,155.578,37.5|109.809,161.801,40.625
114.202,149.355,37.5|122.986,161.801,43.75
114.202,149.355,37.5|118.594,155.578,40.625
114.202,155.578,37.5|118.594,161.801,40.625
105.417,161.801,37.5|114.202,174.247,43.75
105.417,161.801,37.5|109.809,168.024,40.625
105.417,168.024,37.5|109.809,174.247,40.625
114.202,161.801,37.5|122.986,174.247,43.75
114.202,161.801,37.5|118.594,168.024,40.625
114.202,168.024,37.5|118.594,174.247,40.625
105.417,149.355,43.75|114.202,161.801,50
105.417,149.355,43.75|109.809,155.578,46.875
105.417,155.578,43.75|109.809,161.801,46.875
114.202,149.355,43.75|122.986,161.801,50
114.202,149.355,43.75|118.594,155.578,46.875
114.202,155.578,43.75|118.594,161.801,46.875
105.417,161.801,43.75|114.202,174.247,50
105.417,161.801,43.75|109.809,168.024,46.875
105.417,168.024,43.75|109.809,174.247,46.875
114.202,161.801,43.75|122.986,174.247,50
114.202,161.801,43.75|118.594,168.024,46.875
114.202,168.024,43.75|118.594,174.247,46.875
122.986,149.355,37.5|140.556,174.247,50
122.986,149.355,37.5|131.771,161.801,43.75
122.986,149.355,37.5|127.379,155.578,40.625
122.986,155.578,37.5|127.379,161.801,40.625
131.771,149.355,37.5|140.556,161.801,43.75
131.771,149.355,37.5|136.164,155.578,40.625
131.771,155.578,37.5|136.164,161.801,40.625
122.986,161.801,37.5|131.771,174.247,43.75
122.986,161.801,37.5|127.379,168.024,40.625
122.986,168.024,37.5|127.379,174.247,40.625
131.771,161.801,37.5|140.556,174.247,43.75
131.771,161.801,37.5|136.164,168.024,40.625
131.771,168.024,37.5|136.164,174.247,40.625
122.986,149.355,43.75|131.771,161.801,50
122.986,149.355,43.75|127.379,155.578,46.875
122.986,155.578,43.75|127.379,161.801,46.875
131.771,149.355,43.75|140.556,161.801,50
131.771,149.355,43.75|136.164,155.578,46.875
131.771,155.578,43.75|136.164,161.801,46.875
122.986,161.801,43.75|131.771,174.247,50
122.986,161.801,43.75|127.379,168.024,46.875
122.986,168.024,43.75|127.379,174.247,46.875
131.771,161.801,43.75|140.556,174.247,50
131.771,161.801,43.75|136.164,168.024,46.875
131.771,168.024,43.75|136.164,174.247,46.875
105.417,174.247,37.5|122.986,199.139,50
105.417,174.247,37.5|114.202,186.693,43.75
105.417,174.247,37.5|109.809,180.47,40.625
105.417,180.47,37.5|109.809,186.693,40.625
114.202,174.247,37.5|122.986,186.693,43.75
114.202,174.247,37.5|118.594,180.47,40.625
114.202,180.47,37.5|118.594,186.693,40.625
105.417,186.693,37.5|114.202,199.139,43.75
105.417,186.693,37.5|109.809,192.916,40.625
105.417,192.916,37.5|109.809,199.139,40.625
114.202,186.693,37.5|122.986,199.139,43.75
114.202,186.693,37.5|118.594,192.916,40.625
114.202,192.916,37.5|118.594,199.139,40.625
105.417,174.247,43.75|114.202,186.693,50
105.417,174.247,43.75|109.809,180.47,46.875
105.417,180.47,43.75|109.809,186.693,46.875
114.202,174.247,43.75|122.986,186.693,50
114.202,174.247,43.75|118.594,180.47,46.875
114.202,180.47,43.75|118.594,186.693,46.875
105.417,186.693,43.75|114.202,199.139,50
105.417,186.693,43.75|109.809,192.916,46.875
105.417,192.916,43.75|109.809,199.139,46.875
114.202,186.693,43.75|122.986,199.139,50
114.202,186.693,43.75|118.594,192.916,46.875
114.202,192.916,43.75|118.594,199.139,46.875
122.986,174.247,37.5|140.556,199.139,50
122.986,174.247,37.5|131.771,186.693,43.75
122.986,174.247,37.5|127.379,180.47,40.625
122.986,180.47,37.5|127.379,186.693,40.625
131.771,174.247,37.5|140.556,186.693,43.75
131.771,174.247,37.5|136.164,180.47,40.625
131.771,180.47,37.5|136.164,186.693,40.625
122.986,186.693,37.5|131.771,199.139,43.75
122.986,186.693,37.5|127.379,192.916,40.625
122.986,192.916,37.5|127.379,199.139,40.625
131.771,186.693,37.5|140.556,199.139,43.75
131.771,186.693,37.5|136.164,192.916,40.625
131.771,192.916,37.5|136.164,199.139,40.625
122.986,174.247,43.75|131.771,186.693,50
122.986,174.247,43.75|127.379,180.47,46.875
122.986,180.47,43.75|127.379,186.693,46.875
131.771,174.247,43.75|140.556,186.693,50
131.771,174.247,43.75|136.164,180.47,46.875
131.771,180.47,43.75|136.164,186.693,46.875
122.986,186.693,43.75|131.771,199.139,50
122.986,186.693,43.75|127.379,192.916,46.875
122.986,192.916,43.75|127.379,199.139,46.875
131.771,186.693,43.75|140.556,199.139,50
131.771,186.693,43.75|136.164,192.916,46.875
131.771,192.916,43.75|136.164,199.139,46.875
0,0,50|70.278,99.5697,100
0,0,50|35.139,49.7848,75
0,0,50|17.5695,24.8924,62.5
0,0,50|8.78475,12.4462,56.25
0,0,50|4.39237,6.22311,53.125
0,6.22311,50|4.39237,12.4462,53.125
8.78475,0,50|17.5695,12.4462,56.25
8.78475,0,50|13.1771,6.22311,53.125
8.78475,6.22311,50|13.1771,12.4462,53.125
0,12.4462,50|8.78475,24.8924,56.25
0,12.4462,50|4.39237,18.6693,53.125
0,18.6693,50|4.39237,24.8924,53.125
8.78475,12.4462,50|17.5695,24.8924,56.25
8.78475,12.4462,50|13.1771,18.6693,53.125
8.78475,18.6693,50|13.1771,24.8924,53.125
0,0,56.25|8.78475,12.4462,62.5
0,0,56.25|4.39237,6.22311,59.375
0,6.22311,56.25|4.39237,12.4462,59.375
8.78475,0,56.25|17.5695,12.4462,62.5
8.78475,0,56.25|13.1771,6.22311,59.375
8.78475,6.22311,56.25|13.1771,12.4462,59.375
0,12.4462,56.25|8.78475,24.8924,62.5
0,12.4462,56.25|4.39237,18.6693,59.375
0,18.6693,56.25|4.39237,24.8924,59.375
8.78475,12.4462,56.25|17.5695,24.8924,62.5
8.78475,12.4462,56.25|13.1771,18.6693,59.375
8.78475,18.6693,56.25|13.1771,24.8924,59.375
17.5695,0,50|35.139,24.8924,62.5
17.5695,0,50|26.3542,12.4462,56.25
17.5695,0,50|21.9619,6.22311,53.125
17.5695,6.22311,50|21.9619,12.4462,53.125
26.3542,0,50|35.139,12.4462,56.25
26.3542,0,50|30.7466,6.22311,53.125
26.3542,6.22311,50|30.7466,12.4462,53.125
17.5695,12.4462,50|26.3542,24.8924,56.25
17.5695,12.4462,50|21.9619,18.6693,53.125
17.5695,18.6693,50|21.9619,24.8924,53.125
26.3542,12.4462,50|35.139,24.8924,56.25
26.3542,12.4462,50|30.7466,18.6693,53.125
26.3542,18.6693,50|30.7466,24.8924,53.125
17.5695,0,56.25|26.3542,12.4462,62.5
17.5695,0,56.25|21.9619,6.22311,59.375
17.5695,6.22311,56.25|21.9619,12.4462,59.375
26.3542,0,56.25|35.139,12.4462,62.5
26.3542,0,56.25|30.7466,6.22311,59.375
26.3542,6.22311,56.25|30.7466,12.4462,59.375
17.5695,12.4462,56.25|26.3542,24.8924,62.5
17.5695,12.4462,56.25|21.9619,18.6693,59.375
17.5695,18.6693,56.25|21.9619,24.8924,59.375
26.3542,12.4462,56.25|35.139,24.8924,62.5
26.3542,12.4462,56.25|30.7466,18.6693,59.375
26.3542,18.6693,56.25|30.7466,24.8924,59.375
0,24.8924,50|17.5695,49.7848,62.5
0,24.8924,50|8.78475,37.3386,56.25
0,24.8924,50|4.39237,31.1155,53.125
0,31.1155,50|4.39237,37.3386,53.125
8.78475,24.8924,50|17.5695,37.3386,56.25
8.78475,24.8924,50|13.1771,31.1155,53.125
8.78475,31.1155,50|13.1771,37.3386,53.125
0,37.3386,50|8.78475,49.7848,56.25
0,37.3386,50|4.39237,43.5617,53.125
0,43.5617,50|4.39237,49.7848,53.125
8.78475,37.3386,50|17.5695,49.7848,56.25
8.78475,37.3386,50|13.1771,43.5617,53.125
8.78475,43.5617,50|13.1771,49.7848,53.125
0,24.8924,56.25|8.78475,37.3386,62.5
0,24.8924,56.25|4.39237,31.1155,59.375
0,31.1155,56.25|4.39237,37.3386,59.375
8.78475,24.8924,56.25|17.5695,37.3386,62.5
8.78475,24.8924,56.25|13.1771,31.1155,59.375
8.78475,31.1155,56.25|13.1771,37.3386,59.375
0,37.3386,56.25|8.78475,49.7848,62.5
0,37.3386,56.25|4.39237,43.5617,59.375
0,43.5617,56.25|4.39237,49.7848,59.375
8.78475,37.3386,56.25|17.5695,49.7848,62.5
8.78475,37.3386,56.25|13.1771,43.5617,59.375
8.78475,43.5617,56.25|13.1771,49.7848,59.375
17.5695,24.8924,50|35.139,49.7848,62.5
17.5695,24.8924,50|26.3542,37.3386,56.25
17.5695,24.8924,50|21.9619,31.1155,53.125
17.5695,31.1155,50|21.9619,37.3386,53.125
26.3542,24.8924,50|35.139,37.3386,56.25
26.3542,24.8924,50|30.7466,31.1155,53.125
26.3542,31.1155,50|30.7466,37.3386,53.125
17.5695,37.3386,50|26.3542,49.7848,56.25
17.5695,37.3386,50|21.9619,43.5617,53.125
17.5695,43.5617,50|21.9619,49.7848,53.125
26.3542,37.3386,50|35.139,49.7848,56.25
26.3542,37.3386,50|30.7466,43.5617,53.125
26.3542,43.5617,50|30.7466,49.7848,53.125
17.5695,24.8924,56.25|26.3542,37.3386,62.5
17.5695,24.8924,56.25|21.9619,31.1155,59.375
17.5695,31.1155,56.25|21.9619,37.3386,59.375
26.3542,24.8924,56.25|35.139,37.3386,62.5
26.3542,24.8924,56.25|30.7466,31.1155,59.375
26.3542,31.1155,56.25|30.7466,37.3386,59.375
17.5695,37.3386,56.25|26.3542,49.7848,62.5
17.5695,37.3386,56.25|21.9619,43.5617,59.375
17.5695,43.5617,56.25|21.9619,49.7848,59.375
26.3542,37.3386,56.25|35.139,49.7848,62.5
